OwnerID,OwnerName,Email,Phone,Address,PetID,PetName,Species,Breed,Age,Gender,MedicalHistory,DateRegistered,AppointmentID,AppointmentDate,Type,Status
1049,Jane White,jane.white1050@example.com,4570331300,905 Oak St,1149,Buddy,Dog,Beagle,1,Male,Chronic Condition,17/04/2022,1049,18/05/2025,Surgery,Scheduled
1050,Olivia Green,olivia.green1051@example.com,8541756648,243 Maple St,1150,Rocky,Dog,Bulldog,4,Female,Needs Vaccination,12/7/2022,1050,31/05/2025,Surgery,Cancelled
1051,Robert Hall,robert.hall1052@example.com,8693054559,47 Oak St,1151,Daisy,Rabbit,Lionhead,12,Male,Healthy,1/1/2023,1051,24/04/2025,Vaccination,Completed
1052,Robert Doe,robert.doe1053@example.com,6549367235,154 Maple St,1152,Bella,Hamster,Roborovski,10,Female,Chronic Condition,7/8/2021,1052,16/04/2025,Surgery,Scheduled
1053,Sarah White,sarah.white1054@example.com,9038866640,283 Oak St,1153,Luna,Bird,Finch,4,Male,Needs Vaccination,4/10/2021,1053,22/04/2025,Surgery,Completed
1054,Michael Brown,michael.brown1055@example.com,8236028561,538 Maple St,1154,Daisy,Hamster,Dwarf,13,Male,Healthy,6/5/2023,1054,12/5/2025,Grooming,Cancelled
1055,Michael White,michael.white1056@example.com,5153712239,353 Oak St,1155,Daisy,Cat,Bengal,6,Male,Recently Treated,24/03/2023,1055,11/5/2025,Surgery,Cancelled
1056,Linda Clark,linda.clark1057@example.com,6291436951,635 Cedar St,1156,Charlie,Dog,Labrador,12,Female,Needs Vaccination,15/12/2020,1056,20/05/2025,Surgery,Cancelled
1057,Olivia White,olivia.white1058@example.com,3291421438,623 Oak St,1157,Lucy,Cat,Siamese,10,Male,Chronic Condition,16/06/2020,1057,8/6/2025,Grooming,Completed
1058,Michael Brown,michael.brown1059@example.com,8462614523,371 Pine St,1158,Buddy,Cat,Siamese,8,Male,Chronic Condition,3/11/2021,1058,1/6/2025,Check-up,Cancelled
1059,Emily Green,emily.green1060@example.com,8396833145,203 Pine St,1159,Max,Bird,Canary,12,Male,Healthy,24/09/2022,1059,11/6/2025,Grooming,Cancelled
1060,Daniel Brown,daniel.brown1061@example.com,6150248892,655 Maple St,1160,Daisy,Cat,Bengal,5,Male,Chronic Condition,18/01/2023,1060,7/5/2025,Check-up,Scheduled
1061,Sarah Hall,sarah.hall1062@example.com,5673480515,237 Maple St,1161,Lucy,Bird,Finch,9,Female,Chronic Condition,29/06/2019,1061,22/04/2025,Surgery,Cancelled
1062,Michael Adams,michael.adams1063@example.com,7068383617,946 Maple St,1162,Luna,Rabbit,Lop,15,Female,Needs Vaccination,2/4/2022,1062,10/5/2025,Grooming,Completed
1063,John Green,john.green1064@example.com,4468865031,530 Pine St,1163,Luna,Rabbit,Lop,7,Female,Needs Vaccination,31/07/2023,1063,7/5/2025,Grooming,Cancelled
1064,John Doe,john.doe1065@example.com,2695686325,433 Oak St,1164,Charlie,Rabbit,Lionhead,4,Female,Recently Treated,2/11/2023,1064,10/5/2025,Check-up,Completed
1065,Olivia Brown,olivia.brown1066@example.com,1864305791,358 Cedar St,1165,Max,Cat,Persian,9,Female,Needs Vaccination,17/11/2021,1065,26/05/2025,Grooming,Scheduled
1066,Robert Clark,robert.clark1067@example.com,3427905175,409 Cedar St,1166,Buddy,Bird,Parrot,13,Male,Chronic Condition,4/2/2021,1066,25/04/2025,Check-up,Scheduled
1067,Jane Smith,jane.smith1068@example.com,7235969137,18 Cedar St,1167,Buddy,Bird,Finch,11,Female,Recently Treated,12/4/2022,1067,6/6/2025,Grooming,Cancelled
1068,Jane Adams,jane.adams1069@example.com,1799098498,454 Pine St,1168,Lucy,Rabbit,Lionhead,10,Male,Recently Treated,7/8/2019,1068,28/05/2025,Vaccination,Scheduled
1069,Robert White,robert.white1070@example.com,5737900359,565 Oak St,1169,Lucy,Hamster,Dwarf,1,Male,Chronic Condition,29/04/2022,1069,2/5/2025,Grooming,Cancelled
1070,Robert Taylor,robert.taylor1071@example.com,1332600046,594 Oak St,1170,Lucy,Dog,Bulldog,3,Female,Needs Vaccination,22/02/2020,1070,8/5/2025,Surgery,Scheduled
1071,Daniel Brown,daniel.brown1072@example.com,4972192929,144 Cedar St,1171,Rocky,Hamster,Dwarf,13,Male,Needs Vaccination,12/5/2023,1071,22/05/2025,Surgery,Cancelled
1072,Emily Lewis,emily.lewis1073@example.com,6542399917,391 Pine St,1172,Bella,Bird,Parrot,5,Female,Healthy,19/04/2019,1072,28/04/2025,Grooming,Completed
1073,Daniel Hall,daniel.hall1074@example.com,1145575406,440 Oak St,1173,Charlie,Rabbit,Lionhead,6,Female,Recently Treated,23/07/2020,1073,13/05/2025,Vaccination,Completed
1074,Emily Doe,emily.doe1075@example.com,6878597975,168 Oak St,1174,Max,Rabbit,Lop,12,Female,Chronic Condition,16/07/2023,1074,10/6/2025,Surgery,Completed
1075,John Brown,john.brown1076@example.com,2312077573,189 Maple St,1175,Charlie,Dog,Poodle,11,Male,Chronic Condition,24/03/2020,1075,30/04/2025,Check-up,Scheduled
1076,Jane Hall,jane.hall1077@example.com,7598753043,728 Maple St,1176,Max,Rabbit,Lop,4,Female,Chronic Condition,12/3/2022,1076,22/05/2025,Surgery,Scheduled
1077,Michael Lewis,michael.lewis1078@example.com,9094681495,823 Oak St,1177,Daisy,Dog,Poodle,10,Male,Needs Vaccination,23/06/2020,1077,14/05/2025,Check-up,Completed
1078,Chris Brown,chris.brown1079@example.com,7293329371,711 Maple St,1178,Max,Rabbit,Lionhead,8,Male,Recently Treated,12/10/2019,1078,18/05/2025,Check-up,Cancelled
1079,Linda Brown,linda.brown1080@example.com,8923430454,242 Maple St,1179,Lucy,Dog,Poodle,3,Female,Healthy,29/10/2021,1079,21/05/2025,Grooming,Cancelled
1080,Michael White,michael.white1081@example.com,4291544105,145 Maple St,1180,Buddy,Hamster,Dwarf,14,Male,Chronic Condition,20/07/2020,1080,29/05/2025,Check-up,Completed
1081,Sarah Adams,sarah.adams1082@example.com,3631603177,31 Oak St,1181,Rocky,Cat,Bengal,12,Male,Recently Treated,1/3/2019,1081,27/04/2025,Check-up,Scheduled
1082,Chris Adams,chris.adams1083@example.com,2836473692,692 Maple St,1182,Bella,Rabbit,Dutch,7,Male,Healthy,11/8/2023,1082,21/04/2025,Surgery,Cancelled
1083,John Clark,john.clark1084@example.com,7502144800,994 Oak St,1183,Daisy,Hamster,Dwarf,5,Female,Recently Treated,12/11/2019,1083,12/5/2025,Check-up,Scheduled
1084,Jane Smith,jane.smith1085@example.com,7639692311,624 Oak St,1184,Max,Rabbit,Dutch,13,Female,Healthy,15/03/2020,1084,1/6/2025,Vaccination,Cancelled
1085,Chris Adams,chris.adams1086@example.com,6074464157,610 Pine St,1185,Bella,Cat,Bengal,4,Male,Chronic Condition,11/12/2019,1085,18/04/2025,Check-up,Scheduled
1086,John Clark,john.clark1087@example.com,2268531561,539 Cedar St,1186,Max,Rabbit,Lionhead,5,Female,Needs Vaccination,20/10/2021,1086,3/6/2025,Vaccination,Scheduled
1087,Michael Smith,michael.smith1088@example.com,4959424866,904 Maple St,1187,Daisy,Bird,Parrot,1,Male,Healthy,8/11/2022,1087,27/04/2025,Grooming,Completed
1088,Jane Doe,jane.doe1089@example.com,2602593021,336 Oak St,1188,Luna,Bird,Finch,7,Male,Healthy,19/11/2020,1088,8/6/2025,Vaccination,Cancelled
1089,Robert Clark,robert.clark1090@example.com,7950057160,534 Cedar St,1189,Luna,Bird,Canary,14,Female,Healthy,15/01/2020,1089,2/6/2025,Grooming,Cancelled
1090,Sarah Green,sarah.green1091@example.com,8500613695,709 Cedar St,1190,Max,Rabbit,Lop,7,Male,Chronic Condition,1/8/2023,1090,18/05/2025,Check-up,Cancelled
1091,John Brown,john.brown1092@example.com,4394551866,522 Pine St,1191,Max,Bird,Finch,3,Male,Chronic Condition,1/12/2019,1091,2/6/2025,Grooming,Scheduled
1092,Robert Adams,robert.adams1093@example.com,2360684775,478 Oak St,1192,Max,Rabbit,Lop,8,Male,Healthy,25/08/2019,1092,19/05/2025,Surgery,Cancelled
1093,Chris Doe,chris.doe1094@example.com,1612769906,15 Pine St,1193,Daisy,Rabbit,Lionhead,13,Female,Recently Treated,27/07/2020,1093,6/5/2025,Grooming,Cancelled
1094,Emily White,emily.white1095@example.com,4098901273,516 Pine St,1194,Daisy,Bird,Parrot,11,Female,Chronic Condition,21/07/2021,1094,15/05/2025,Grooming,Scheduled
1095,John Green,john.green1096@example.com,7014360454,308 Oak St,1195,Rocky,Cat,Maine Coon,8,Female,Needs Vaccination,27/04/2021,1095,13/06/2025,Check-up,Completed
1096,Linda Green,linda.green1097@example.com,9371638438,650 Maple St,1196,Max,Hamster,Syrian,15,Male,Needs Vaccination,22/05/2019,1096,8/5/2025,Surgery,Scheduled
1097,Michael Clark,michael.clark1098@example.com,8740597378,622 Cedar St,1197,Bella,Cat,Persian,15,Male,Recently Treated,13/03/2023,1097,4/5/2025,Surgery,Completed
1098,Sarah Smith,sarah.smith1099@example.com,6727968977,554 Cedar St,1198,Bella,Bird,Parrot,2,Female,Recently Treated,27/09/2023,1098,6/6/2025,Grooming,Scheduled
1099,Jane Green,jane.green1100@example.com,2440873115,921 Cedar St,1199,Lucy,Cat,Maine Coon,10,Male,Recently Treated,24/11/2020,1099,28/04/2025,Check-up,Scheduled
1100,Daniel Hall,daniel.hall1101@example.com,6280916964,425 Oak St,1200,Lucy,Cat,Siamese,9,Female,Needs Vaccination,21/03/2021,1100,14/05/2025,Surgery,Completed
1101,Sarah Smith,sarah.smith1102@example.com,7329035524,783 Cedar St,1201,Bella,Cat,Maine Coon,6,Male,Recently Treated,15/09/2022,1101,21/04/2025,Surgery,Scheduled
1102,Jane Taylor,jane.taylor1103@example.com,8012264792,12 Maple St,1202,Charlie,Hamster,Roborovski,11,Female,Chronic Condition,23/04/2021,1102,23/04/2025,Check-up,Completed
1103,Linda Taylor,linda.taylor1104@example.com,9593036094,598 Cedar St,1203,Rocky,Rabbit,Dutch,15,Male,Chronic Condition,26/10/2021,1103,29/05/2025,Grooming,Completed
1104,Daniel Green,daniel.green1105@example.com,1760962806,913 Oak St,1204,Bella,Cat,Siamese,7,Female,Chronic Condition,5/2/2022,1104,2/5/2025,Vaccination,Scheduled
1105,Michael Lewis,michael.lewis1106@example.com,5809824200,892 Cedar St,1205,Rocky,Cat,Siamese,4,Female,Needs Vaccination,15/04/2019,1105,15/04/2025,Vaccination,Cancelled
1106,Linda Adams,linda.adams1107@example.com,4449504574,666 Maple St,1206,Luna,Dog,Bulldog,8,Male,Healthy,10/9/2022,1106,22/05/2025,Grooming,Completed
1107,Sarah Doe,sarah.doe1108@example.com,7384130904,727 Pine St,1207,Lucy,Dog,Poodle,4,Male,Needs Vaccination,28/11/2022,1107,27/05/2025,Surgery,Cancelled
1108,Olivia Lewis,olivia.lewis1109@example.com,8158946103,143 Pine St,1208,Charlie,Cat,Siamese,3,Male,Recently Treated,24/09/2022,1108,21/04/2025,Vaccination,Scheduled
1109,Jane White,jane.white1110@example.com,5772073830,287 Pine St,1209,Buddy,Rabbit,Lop,2,Female,Chronic Condition,19/07/2019,1109,29/05/2025,Surgery,Completed
1110,Jane Clark,jane.clark1111@example.com,7426881674,684 Cedar St,1210,Rocky,Rabbit,Lionhead,1,Male,Needs Vaccination,15/05/2020,1110,4/6/2025,Check-up,Completed
1111,John White,john.white1112@example.com,7072319766,632 Oak St,1211,Rocky,Dog,Poodle,13,Male,Chronic Condition,9/7/2019,1111,21/05/2025,Surgery,Scheduled
1112,Chris Brown,chris.brown1113@example.com,9541137992,634 Pine St,1212,Buddy,Hamster,Roborovski,11,Male,Healthy,7/9/2020,1112,23/05/2025,Grooming,Completed
1113,John Taylor,john.taylor1114@example.com,5276943578,611 Oak St,1213,Rocky,Cat,Maine Coon,4,Female,Recently Treated,15/05/2021,1113,3/5/2025,Check-up,Completed
1114,Robert Hall,robert.hall1115@example.com,7443604510,820 Pine St,1214,Bella,Cat,Siamese,9,Female,Chronic Condition,22/02/2022,1114,19/04/2025,Grooming,Cancelled
1115,Robert Hall,robert.hall1116@example.com,4769176035,979 Oak St,1215,Daisy,Rabbit,Lionhead,7,Female,Healthy,7/12/2020,1115,17/04/2025,Vaccination,Completed
1116,Emily White,emily.white1117@example.com,4438569932,946 Maple St,1216,Charlie,Bird,Parrot,10,Male,Healthy,13/08/2020,1116,9/5/2025,Check-up,Completed
1117,Robert Brown,robert.brown1118@example.com,4748085798,675 Cedar St,1217,Bella,Hamster,Roborovski,8,Male,Recently Treated,31/08/2023,1117,23/04/2025,Vaccination,Cancelled
1118,Daniel Brown,daniel.brown1119@example.com,2163960626,653 Oak St,1218,Rocky,Cat,Siamese,6,Male,Recently Treated,20/06/2020,1118,14/05/2025,Vaccination,Completed
1119,Linda Clark,linda.clark1120@example.com,5183683612,64 Maple St,1219,Max,Rabbit,Dutch,12,Male,Needs Vaccination,26/02/2023,1119,23/04/2025,Check-up,Cancelled
1120,Sarah Adams,sarah.adams1121@example.com,6384228898,125 Maple St,1220,Lucy,Dog,Labrador,15,Female,Healthy,27/12/2021,1120,21/05/2025,Vaccination,Cancelled
1121,Emily Smith,emily.smith1122@example.com,7191143717,587 Maple St,1221,Max,Rabbit,Lionhead,2,Male,Healthy,13/04/2022,1121,3/5/2025,Vaccination,Completed
1122,Sarah Green,sarah.green1123@example.com,8073794262,123 Pine St,1222,Buddy,Rabbit,Lop,12,Male,Needs Vaccination,1/12/2019,1122,26/05/2025,Vaccination,Completed
1123,Jane Clark,jane.clark1124@example.com,7367676309,854 Pine St,1223,Lucy,Rabbit,Dutch,4,Male,Chronic Condition,19/01/2023,1123,3/5/2025,Grooming,Scheduled
1124,Daniel Clark,daniel.clark1125@example.com,5200134688,222 Cedar St,1224,Buddy,Dog,Labrador,3,Female,Healthy,9/1/2021,1124,15/04/2025,Check-up,Cancelled
1125,John Smith,john.smith1126@example.com,9804671515,991 Cedar St,1225,Luna,Cat,Siamese,12,Female,Recently Treated,20/07/2019,1125,30/05/2025,Check-up,Completed
1126,Olivia Doe,olivia.doe1127@example.com,5380667065,733 Pine St,1226,Max,Bird,Parrot,11,Female,Recently Treated,6/10/2019,1126,2/5/2025,Surgery,Cancelled
1127,Emily White,emily.white1128@example.com,6345371910,70 Oak St,1227,Max,Dog,Bulldog,9,Male,Healthy,20/08/2022,1127,11/6/2025,Check-up,Cancelled
1128,Michael Clark,michael.clark1129@example.com,8166233558,725 Cedar St,1228,Charlie,Dog,Poodle,11,Male,Chronic Condition,25/05/2023,1128,12/5/2025,Grooming,Scheduled
1129,Robert Adams,robert.adams1130@example.com,4619882032,373 Maple St,1229,Lucy,Hamster,Dwarf,5,Female,Chronic Condition,16/08/2019,1129,30/04/2025,Surgery,Cancelled
1130,Jane Hall,jane.hall1131@example.com,7768043341,581 Maple St,1230,Lucy,Rabbit,Lionhead,7,Male,Healthy,1/3/2022,1130,22/04/2025,Surgery,Cancelled
1131,Robert Taylor,robert.taylor1132@example.com,2494525018,870 Maple St,1231,Buddy,Dog,Bulldog,11,Female,Recently Treated,1/4/2022,1131,27/05/2025,Grooming,Completed
1132,Jane White,jane.white1133@example.com,1119793772,780 Cedar St,1232,Buddy,Cat,Bengal,10,Male,Healthy,16/02/2021,1132,23/05/2025,Vaccination,Scheduled
1133,Daniel Lewis,daniel.lewis1134@example.com,7840651497,103 Pine St,1233,Lucy,Bird,Parrot,6,Male,Recently Treated,23/03/2020,1133,8/5/2025,Vaccination,Completed
1134,Michael Smith,michael.smith1135@example.com,2191401003,971 Pine St,1234,Luna,Hamster,Syrian,14,Male,Needs Vaccination,24/08/2019,1134,11/6/2025,Surgery,Cancelled
1135,John Hall,john.hall1136@example.com,3880723827,453 Oak St,1235,Max,Bird,Canary,9,Female,Recently Treated,13/12/2021,1135,17/04/2025,Vaccination,Completed
1136,Daniel White,daniel.white1137@example.com,7845598640,502 Pine St,1236,Buddy,Hamster,Dwarf,2,Male,Healthy,16/07/2022,1136,5/5/2025,Grooming,Scheduled
1137,Daniel Hall,daniel.hall1138@example.com,3701979098,629 Maple St,1237,Lucy,Dog,Poodle,11,Female,Needs Vaccination,8/5/2023,1137,1/5/2025,Grooming,Scheduled
1138,Olivia Doe,olivia.doe1139@example.com,8226529042,505 Maple St,1238,Buddy,Bird,Parrot,7,Male,Chronic Condition,9/1/2020,1138,11/6/2025,Surgery,Scheduled
1139,Robert Lewis,robert.lewis1140@example.com,9805559840,489 Pine St,1239,Daisy,Hamster,Roborovski,6,Female,Needs Vaccination,31/12/2020,1139,20/04/2025,Check-up,Completed
1140,Chris Adams,chris.adams1141@example.com,1260989913,849 Oak St,1240,Charlie,Cat,Maine Coon,1,Male,Needs Vaccination,11/2/2020,1140,1/6/2025,Grooming,Scheduled
1141,Michael Hall,michael.hall1142@example.com,6065532896,442 Maple St,1241,Bella,Bird,Finch,14,Male,Chronic Condition,24/10/2022,1141,12/5/2025,Grooming,Completed
1142,John Doe,john.doe1143@example.com,8396711910,641 Pine St,1242,Luna,Bird,Canary,3,Female,Chronic Condition,6/7/2023,1142,10/5/2025,Vaccination,Scheduled
1143,Emily Smith,emily.smith1144@example.com,3877442600,78 Maple St,1243,Luna,Hamster,Syrian,15,Male,Recently Treated,9/10/2023,1143,19/04/2025,Grooming,Cancelled
1144,Emily Smith,emily.smith1145@example.com,5476766330,784 Cedar St,1244,Rocky,Hamster,Dwarf,2,Female,Chronic Condition,28/10/2020,1144,1/6/2025,Surgery,Cancelled
1145,Michael White,michael.white1146@example.com,4139158738,121 Oak St,1245,Bella,Dog,Labrador,5,Male,Needs Vaccination,7/2/2023,1145,7/5/2025,Surgery,Cancelled
1146,Robert Smith,robert.smith1147@example.com,6078325099,900 Pine St,1246,Rocky,Rabbit,Lionhead,7,Male,Healthy,16/03/2019,1146,25/04/2025,Surgery,Completed
1147,Jane Lewis,jane.lewis1148@example.com,4887575790,78 Pine St,1247,Luna,Dog,Poodle,10,Female,Recently Treated,29/04/2022,1147,18/04/2025,Check-up,Scheduled
1148,Michael Adams,michael.adams1149@example.com,8687354953,213 Cedar St,1248,Buddy,Rabbit,Dutch,5,Female,Healthy,6/2/2021,1148,28/05/2025,Check-up,Scheduled
1149,Chris Green,chris.green1150@example.com,5266111762,684 Maple St,1249,Luna,Dog,Bulldog,15,Female,Recently Treated,1/9/2023,1149,29/05/2025,Surgery,Scheduled
1150,Jane Adams,jane.adams1151@example.com,1636480217,339 Cedar St,1250,Bella,Hamster,Syrian,3,Female,Chronic Condition,1/11/2021,1150,3/6/2025,Grooming,Cancelled
1151,John Green,john.green1152@example.com,4535986053,182 Maple St,1251,Daisy,Dog,Labrador,14,Female,Chronic Condition,23/05/2022,1151,13/05/2025,Vaccination,Completed
1152,Chris Clark,chris.clark1153@example.com,6337740637,814 Oak St,1252,Rocky,Rabbit,Lionhead,4,Male,Recently Treated,29/08/2021,1152,19/05/2025,Surgery,Scheduled
1153,Jane Clark,jane.clark1154@example.com,7390804551,132 Cedar St,1253,Max,Rabbit,Dutch,5,Female,Chronic Condition,27/10/2020,1153,26/04/2025,Grooming,Completed
1154,Olivia Clark,olivia.clark1155@example.com,1829106774,318 Maple St,1254,Max,Rabbit,Lop,6,Female,Recently Treated,27/10/2022,1154,1/6/2025,Check-up,Completed
1155,Michael Hall,michael.hall1156@example.com,2511293257,884 Cedar St,1255,Max,Cat,Maine Coon,14,Male,Chronic Condition,2/7/2021,1155,24/05/2025,Surgery,Completed
1156,Linda White,linda.white1157@example.com,3879418720,486 Cedar St,1256,Daisy,Bird,Canary,1,Male,Needs Vaccination,3/7/2021,1156,3/6/2025,Grooming,Scheduled
1157,Michael Hall,michael.hall1158@example.com,1807230323,750 Maple St,1257,Bella,Bird,Canary,15,Male,Chronic Condition,25/08/2022,1157,14/05/2025,Surgery,Cancelled
1158,Sarah Clark,sarah.clark1159@example.com,4737662601,516 Cedar St,1258,Bella,Rabbit,Lop,2,Male,Needs Vaccination,30/11/2020,1158,2/6/2025,Check-up,Completed
1159,Daniel Lewis,daniel.lewis1160@example.com,1295829113,110 Oak St,1259,Rocky,Cat,Persian,3,Female,Healthy,5/5/2022,1159,19/05/2025,Vaccination,Scheduled
1160,Jane Taylor,jane.taylor1161@example.com,1668257036,145 Cedar St,1260,Charlie,Cat,Persian,6,Male,Needs Vaccination,22/04/2023,1160,18/05/2025,Grooming,Cancelled
1161,Robert Green,robert.green1162@example.com,6756564932,622 Cedar St,1261,Max,Hamster,Dwarf,8,Male,Healthy,15/11/2019,1161,20/04/2025,Check-up,Cancelled
1162,Chris White,chris.white1163@example.com,4115440162,794 Maple St,1262,Bella,Rabbit,Dutch,7,Female,Recently Treated,26/10/2022,1162,21/05/2025,Surgery,Cancelled
1163,Daniel Doe,daniel.doe1164@example.com,1012652449,981 Oak St,1263,Max,Hamster,Dwarf,12,Male,Needs Vaccination,17/11/2021,1163,1/6/2025,Surgery,Completed
1164,Robert Taylor,robert.taylor1165@example.com,2942352606,659 Cedar St,1264,Max,Cat,Maine Coon,12,Male,Needs Vaccination,28/11/2021,1164,1/5/2025,Grooming,Cancelled
1165,Robert White,robert.white1166@example.com,3069106902,802 Oak St,1265,Luna,Dog,Labrador,15,Male,Recently Treated,9/1/2023,1165,4/6/2025,Grooming,Cancelled
1166,Olivia Lewis,olivia.lewis1167@example.com,6380548130,899 Oak St,1266,Bella,Cat,Persian,14,Male,Chronic Condition,15/01/2019,1166,11/6/2025,Surgery,Scheduled
1167,Chris Brown,chris.brown1168@example.com,6234461802,665 Pine St,1267,Rocky,Hamster,Roborovski,11,Female,Healthy,17/03/2019,1167,29/05/2025,Surgery,Scheduled
1168,Robert Taylor,robert.taylor1169@example.com,5925801695,511 Pine St,1268,Daisy,Cat,Maine Coon,15,Male,Needs Vaccination,10/11/2023,1168,9/6/2025,Check-up,Cancelled
1169,Jane White,jane.white1170@example.com,9948297201,223 Cedar St,1269,Buddy,Dog,Beagle,1,Female,Healthy,13/01/2021,1169,31/05/2025,Check-up,Completed
1170,Robert Brown,robert.brown1171@example.com,7615421173,824 Oak St,1270,Buddy,Dog,Beagle,7,Female,Healthy,9/5/2022,1170,4/6/2025,Surgery,Completed
1171,Emily Brown,emily.brown1172@example.com,3149724881,525 Maple St,1271,Charlie,Rabbit,Lionhead,10,Male,Needs Vaccination,27/11/2021,1171,25/04/2025,Surgery,Cancelled
1172,Michael Adams,michael.adams1173@example.com,2038066049,269 Maple St,1272,Max,Dog,Bulldog,5,Male,Healthy,14/02/2022,1172,22/05/2025,Surgery,Scheduled
1173,Emily Doe,emily.doe1174@example.com,9691652954,332 Oak St,1273,Lucy,Rabbit,Lionhead,12,Male,Needs Vaccination,29/04/2023,1173,22/05/2025,Surgery,Completed
